metric,sn,scan_id,scan_processed_date,mean,median,min,max
Can Outer Diameter (mm),LH1T-317,2650,2024-02-05 23:30:10,21.004,21.00185,20.97249,21.07860
Can Max Denting (mm),LH1T-317,2650,2024-02-05 23:30:10,0.024,0.02253,0.01694,0.03668
Can Circularity (Dmin/Dmax) (%),LH1T-317,2650,2024-02-05 23:30:10,99.890,99.89066,99.79946,99.97874
Can Wall Thickness (mm),LH1T-317,2650,2024-02-05 23:30:10,0.231,0.23069,0.22842,0.23525
Can Inner Diameter (mm),LH1T-318,2651,2024-02-05 23:39:39,20.544,20.54069,20.51314,20.63066
Can Outer Diameter (mm),LH1T-318,2651,2024-02-05 23:39:39,21.007,21.00408,20.97312,21.09987
Can Max Denting (mm),LH1T-318,2651,2024-02-05 23:39:39,0.059,0.05996,0.03438,0.09609
Can Wall Thickness (mm),LH1T-318,2651,2024-02-05 23:39:39,0.231,0.23188,0.22728,0.23566
Can Circularity (Dmin/Dmax) (%),LH1T-318,2651,2024-02-05 23:39:39,99.239,99.16124,98.96369,99.79112
Can Outer Diameter (mm),LH1T-319,2652,2024-02-05 23:49:00,21.003,21.00046,20.97215,21.08029
Can Inner Diameter (mm),LH1T-319,2652,2024-02-05 23:49:00,20.543,20.53766,20.51102,20.61109
Can Circularity (Dmin/Dmax) (%),LH1T-319,2652,2024-02-05 23:49:00,99.112,99.04438,98.80489,99.69751
Can Wall Thickness (mm),LH1T-319,2652,2024-02-05 23:49:00,0.230,0.23060,0.22687,0.23461
Can Max Denting (mm),LH1T-319,2652,2024-02-05 23:49:00,0.057,0.05632,0.02975,0.08739
Can Inner Diameter (mm),LH1T-320,2653,2024-02-05 23:58:11,20.545,20.54271,20.51351,20.61799
Can Max Denting (mm),LH1T-320,2653,2024-02-05 23:58:11,0.052,0.05076,0.02184,0.07808
Can Outer Diameter (mm),LH1T-320,2653,2024-02-05 23:58:11,21.006,21.00314,20.97306,21.08629
Can Circularity (Dmin/Dmax) (%),LH1T-320,2653,2024-02-05 23:58:11,99.280,99.22806,99.03409,99.71343
Can Wall Thickness (mm),LH1T-320,2653,2024-02-05 23:58:11,0.230,0.23051,0.22700,0.23416
Can Inner Diameter (mm),LH1T-321,2654,2024-02-06 00:07:26,20.544,20.54188,20.51191,20.61424
Can Outer Diameter (mm),LH1T-321,2654,2024-02-06 00:07:26,21.007,21.00482,20.97524,21.08354
Can Max Denting (mm),LH1T-321,2654,2024-02-06 00:07:26,0.055,0.05272,0.02671,0.09145
Can Wall Thickness (mm),LH1T-321,2654,2024-02-06 00:07:26,0.231,0.23151,0.22760,0.23507
Can Circularity (Dmin/Dmax) (%),LH1T-321,2654,2024-02-06 00:07:26,99.128,99.04995,98.79239,99.74964
Can Inner Diameter (mm),LH1T-322,2655,2024-02-06 00:16:48,20.543,20.54192,20.51257,20.61263
Can Outer Diameter (mm),LH1T-322,2655,2024-02-06 00:16:48,21.007,21.00576,20.97405,21.08338
Can Max Denting (mm),LH1T-322,2655,2024-02-06 00:16:48,0.047,0.04711,0.02464,0.08099
Can Wall Thickness (mm),LH1T-322,2655,2024-02-06 00:16:48,0.232,0.23156,0.22719,0.23871
Can Circularity (Dmin/Dmax) (%),LH1T-322,2655,2024-02-06 00:16:48,99.268,99.23241,98.97876,99.74285
Can Inner Diameter (mm),LH1T-323,2656,2024-02-06 00:26:10,20.547,20.54338,20.51176,20.65048
Can Outer Diameter (mm),LH1T-323,2656,2024-02-06 00:26:10,21.009,21.00559,20.97351,21.11987
Can Max Denting (mm),LH1T-323,2656,2024-02-06 00:26:10,0.056,0.05415,0.02965,0.09423
Can Circularity (Dmin/Dmax) (%),LH1T-323,2656,2024-02-06 00:26:10,99.263,99.21263,98.95843,99.77303
Can Wall Thickness (mm),LH1T-323,2656,2024-02-06 00:26:10,0.231,0.23088,0.22764,0.23470
Can Inner Diameter (mm),LH1T-324,2657,2024-02-06 00:35:29,20.544,20.53967,20.51190,20.61321
Can Outer Diameter (mm),LH1T-324,2657,2024-02-06 00:35:29,21.005,21.00328,20.97426,21.08142
Can Max Denting (mm),LH1T-324,2657,2024-02-06 00:35:29,0.055,0.05539,0.02642,0.07859
Can Circularity (Dmin/Dmax) (%),LH1T-324,2657,2024-02-06 00:35:29,99.134,99.07560,98.84913,99.67806
Can Wall Thickness (mm),LH1T-324,2657,2024-02-06 00:35:29,0.231,0.23097,0.22814,0.23652
Can Inner Diameter (mm),LH1T-325,2658,2024-02-06 00:44:50,20.544,20.54069,20.51061,20.61747
Can Outer Diameter (mm),LH1T-325,2658,2024-02-06 00:44:50,21.005,21.00190,20.97272,21.08650
Can Max Denting (mm),LH1T-325,2658,2024-02-06 00:44:50,0.048,0.04558,0.02570,0.08216
Can Wall Thickness (mm),LH1T-325,2658,2024-02-06 00:44:50,0.230,0.23065,0.22778,0.23452
Can Circularity (Dmin/Dmax) (%),LH1T-325,2658,2024-02-06 00:44:50,99.265,99.17483,98.95665,99.78581
Can Inner Diameter (mm),LH1T-326,2659,2024-02-06 00:54:07,20.545,20.54211,20.51164,20.61936
Can Outer Diameter (mm),LH1T-326,2659,2024-02-06 00:54:07,21.006,21.00331,20.97457,21.08822
Can Max Denting (mm),LH1T-326,2659,2024-02-06 00:54:07,0.064,0.06016,0.02883,0.09791
Can Wall Thickness (mm),LH1T-326,2659,2024-02-06 00:54:07,0.231,0.23101,0.22746,0.23507
Can Circularity (Dmin/Dmax) (%),LH1T-326,2659,2024-02-06 00:54:07,99.289,99.22580,98.98574,99.78318
Can Inner Diameter (mm),LH1T-327,2660,2024-02-06 01:03:29,20.545,20.54095,20.51152,20.61295
Can Outer Diameter (mm),LH1T-327,2660,2024-02-06 01:03:29,21.007,21.00471,20.97036,21.08508
Can Max Denting (mm),LH1T-327,2660,2024-02-06 01:03:29,0.060,0.06105,0.03611,0.08505
Can Wall Thickness (mm),LH1T-327,2660,2024-02-06 01:03:29,0.231,0.23138,0.22746,0.23607
Can Circularity (Dmin/Dmax) (%),LH1T-327,2660,2024-02-06 01:03:29,99.272,99.23553,99.04689,99.76212
Can Outer Diameter (mm),LH1T-328,2661,2024-02-06 01:12:54,21.007,21.00476,20.97119,21.07879
Can Inner Diameter (mm),LH1T-328,2661,2024-02-06 01:12:54,20.545,20.54029,20.51302,20.60802
Can Max Denting (mm),LH1T-328,2661,2024-02-06 01:12:54,0.055,0.05412,0.03828,0.08055
Can Wall Thickness (mm),LH1T-328,2661,2024-02-06 01:12:54,0.231,0.23151,0.22787,0.23775
Can Circularity (Dmin/Dmax) (%),LH1T-328,2661,2024-02-06 01:12:54,99.346,99.29873,99.12791,99.86496
Can Inner Diameter (mm),LH1T-329,2662,2024-02-06 01:22:09,20.545,20.54047,20.51098,20.61662
Can Max Denting (mm),LH1T-329,2662,2024-02-06 01:22:09,0.047,0.04728,0.02187,0.06673
Can Circularity (Dmin/Dmax) (%),LH1T-329,2662,2024-02-06 01:22:09,99.353,99.31181,99.09306,99.82811
Can Outer Diameter (mm),LH1T-329,2662,2024-02-06 01:22:09,21.007,21.00456,20.97168,21.08709
Can Wall Thickness (mm),LH1T-329,2662,2024-02-06 01:22:09,0.231,0.23138,0.22700,0.23525
Can Inner Diameter (mm),LH1T-330,2663,2024-02-06 01:31:32,20.546,20.54258,20.51335,20.60685
Can Outer Diameter (mm),LH1T-330,2663,2024-02-06 01:31:32,21.007,21.00557,20.97614,21.07873
Can Max Denting (mm),LH1T-330,2663,2024-02-06 01:31:32,0.063,0.06381,0.03522,0.08562
Can Circularity (Dmin/Dmax) (%),LH1T-330,2663,2024-02-06 01:31:32,99.338,99.27395,99.05486,99.80177
Can Wall Thickness (mm),LH1T-330,2663,2024-02-06 01:31:32,0.231,0.23142,0.22819,0.23593
Can Inner Diameter (mm),LH1T-331,2664,2024-02-06 01:40:55,20.545,20.54194,20.51116,20.62200
Can Outer Diameter (mm),LH1T-331,2664,2024-02-06 01:40:55,21.006,21.00298,20.97495,21.09258
Can Max Denting (mm),LH1T-331,2664,2024-02-06 01:40:55,0.048,0.04970,0.02768,0.07284
Can Circularity (Dmin/Dmax) (%),LH1T-331,2664,2024-02-06 01:40:55,99.184,99.13967,98.94306,99.69491
Can Wall Thickness (mm),LH1T-331,2664,2024-02-06 01:40:55,0.231,0.23088,0.22732,0.23529
Can Inner Diameter (mm),LH1T-332,2665,2024-02-06 01:50:21,20.546,20.54332,20.51212,20.61538
Can Outer Diameter (mm),LH1T-332,2665,2024-02-06 01:50:21,21.007,21.00480,20.97418,21.08541
Can Max Denting (mm),LH1T-332,2665,2024-02-06 01:50:21,0.054,0.05436,0.02372,0.08424
Can Wall Thickness (mm),LH1T-332,2665,2024-02-06 01:50:21,0.231,0.23088,0.22732,0.23502
Can Circularity (Dmin/Dmax) (%),LH1T-332,2665,2024-02-06 01:50:21,99.287,99.24261,99.00787,99.80155
Can Inner Diameter (mm),LH1T-333,2666,2024-02-06 01:59:40,20.548,20.54381,20.51452,20.61734
Can Outer Diameter (mm),LH1T-333,2666,2024-02-06 01:59:40,21.010,21.00810,20.97387,21.08728
Can Max Denting (mm),LH1T-333,2666,2024-02-06 01:59:40,0.052,0.04856,0.03052,0.08620
Can Circularity (Dmin/Dmax) (%),LH1T-333,2666,2024-02-06 01:59:40,99.299,99.24495,99.05939,99.70144
Can Wall Thickness (mm),LH1T-333,2666,2024-02-06 01:59:40,0.231,0.23179,0.22801,0.23498
Can Inner Diameter (mm),LH1T-334,2667,2024-02-06 02:09:02,20.545,20.54099,20.51380,20.61685
Can Outer Diameter (mm),LH1T-334,2667,2024-02-06 02:09:02,21.008,21.00745,20.97576,21.08760
Can Max Denting (mm),LH1T-334,2667,2024-02-06 02:09:02,0.045,0.04077,0.02723,0.07019
Can Wall Thickness (mm),LH1T-334,2667,2024-02-06 02:09:02,0.231,0.23179,0.22773,0.23539
Can Circularity (Dmin/Dmax) (%),LH1T-334,2667,2024-02-06 02:09:02,99.293,99.25281,99.03058,99.81911
Can Inner Diameter (mm),LH1T-335,2668,2024-02-06 02:18:26,20.547,20.54183,20.51316,20.64257
Can Outer Diameter (mm),LH1T-335,2668,2024-02-06 02:18:26,21.009,21.00614,20.97432,21.11540
Can Max Denting (mm),LH1T-335,2668,2024-02-06 02:18:26,0.061,0.06026,0.03140,0.10317
Can Wall Thickness (mm),LH1T-335,2668,2024-02-06 02:18:26,0.231,0.23133,0.22773,0.23643
Can Circularity (Dmin/Dmax) (%),LH1T-335,2668,2024-02-06 02:18:26,99.288,99.21504,99.00479,99.78083
Can Inner Diameter (mm),LH1T-336,2669,2024-02-06 02:27:46,20.544,20.54167,20.51359,20.61155
Can Outer Diameter (mm),LH1T-336,2669,2024-02-06 02:27:46,21.007,21.00525,20.97627,21.08129
Can Max Denting (mm),LH1T-336,2669,2024-02-06 02:27:46,0.055,0.05437,0.03411,0.08316
Can Wall Thickness (mm),LH1T-336,2669,2024-02-06 02:27:46,0.231,0.23165,0.22732,0.23753
Can Circularity (Dmin/Dmax) (%),LH1T-336,2669,2024-02-06 02:27:46,99.079,99.01270,98.75664,99.72704
Can Outer Diameter (mm),LH1T-337,2670,2024-02-06 02:37:06,21.010,21.00788,20.97568,21.08490
Can Max Denting (mm),LH1T-337,2670,2024-02-06 02:37:06,0.068,0.06857,0.02496,0.10646
Can Inner Diameter (mm),LH1T-337,2670,2024-02-06 02:37:06,20.549,20.54560,20.51572,20.61278
Can Circularity (Dmin/Dmax) (%),LH1T-337,2670,2024-02-06 02:37:06,99.262,99.19168,98.95697,99.78507
Can Wall Thickness (mm),LH1T-337,2670,2024-02-06 02:37:06,0.231,0.23119,0.22787,0.23607
Can Inner Diameter (mm),LH1T-338,2671,2024-02-06 02:46:29,20.546,20.54339,20.51207,20.61343
Can Max Denting (mm),LH1T-338,2671,2024-02-06 02:46:29,0.063,0.06473,0.02785,0.08742
Can Circularity (Dmin/Dmax) (%),LH1T-338,2671,2024-02-06 02:46:29,99.256,99.21549,98.97885,99.73490
Can Wall Thickness (mm),LH1T-338,2671,2024-02-06 02:46:29,0.231,0.23106,0.22764,0.23502
Can Outer Diameter (mm),LH1T-338,2671,2024-02-06 02:46:29,21.008,21.00576,20.97415,21.08347
Can Inner Diameter (mm),LH1T-339,2672,2024-02-06 02:55:47,20.549,20.54582,20.51277,20.61933
Can Outer Diameter (mm),LH1T-339,2672,2024-02-06 02:55:47,21.011,21.00938,20.97510,21.08780
Can Max Denting (mm),LH1T-339,2672,2024-02-06 02:55:47,0.060,0.06116,0.03594,0.08270
Can Circularity (Dmin/Dmax) (%),LH1T-339,2672,2024-02-06 02:55:47,99.230,99.19825,98.97264,99.72554
Can Wall Thickness (mm),LH1T-339,2672,2024-02-06 02:55:47,0.231,0.23124,0.22796,0.23425
Can Inner Diameter (mm),LH1T-340,2673,2024-02-06 03:05:07,20.546,20.54269,20.51396,20.62020
Can Outer Diameter (mm),LH1T-340,2673,2024-02-06 03:05:07,21.007,21.00520,20.97609,21.08986
Can Max Denting (mm),LH1T-340,2673,2024-02-06 03:05:07,0.054,0.05279,0.02516,0.07750
Can Circularity (Dmin/Dmax) (%),LH1T-340,2673,2024-02-06 03:05:07,99.310,99.25834,99.02636,99.80004
Can Wall Thickness (mm),LH1T-340,2673,2024-02-06 03:05:07,0.231,0.23074,0.22787,0.23484
Can Inner Diameter (mm),LH1T-341,2674,2024-02-06 08:01:00,20.545,20.53987,20.51458,20.61467
Can Outer Diameter (mm),LH1T-341,2674,2024-02-06 08:01:00,21.008,21.00545,20.97379,21.08679
Can Max Denting (mm),LH1T-341,2674,2024-02-06 08:01:00,0.057,0.05428,0.03125,0.09025
Can Wall Thickness (mm),LH1T-341,2674,2024-02-06 08:01:00,0.232,0.23192,0.22764,0.23607
Can Circularity (Dmin/Dmax) (%),LH1T-341,2674,2024-02-06 08:01:00,99.289,99.21824,99.02994,99.79518
Can Inner Diameter (mm),LH1T-342,2675,2024-02-06 08:10:10,20.546,20.54154,20.51231,20.61643
Can Outer Diameter (mm),LH1T-342,2675,2024-02-06 08:10:10,21.006,21.00437,20.97365,21.08610
Can Max Denting (mm),LH1T-342,2675,2024-02-06 08:10:10,0.059,0.06288,0.02507,0.08617
Can Circularity (Dmin/Dmax) (%),LH1T-342,2675,2024-02-06 08:10:10,99.170,99.10570,98.85973,99.77361
Can Wall Thickness (mm),LH1T-342,2675,2024-02-06 08:10:10,0.230,0.23069,0.22705,0.23484
Can Inner Diameter (mm),LH1T-343,2676,2024-02-06 08:19:20,20.547,20.54538,20.51313,20.61489
Can Outer Diameter (mm),LH1T-343,2676,2024-02-06 08:19:20,21.009,21.00723,20.97525,21.08812
Can Max Denting (mm),LH1T-343,2676,2024-02-06 08:19:20,0.024,0.02398,0.01980,0.03550
Can Circularity (Dmin/Dmax) (%),LH1T-343,2676,2024-02-06 08:19:20,99.939,99.94445,99.87365,99.99313
Can Wall Thickness (mm),LH1T-343,2676,2024-02-06 08:19:20,0.231,0.23119,0.22869,0.23662
Can Inner Diameter (mm),LH1T-344,2677,2024-02-06 08:28:35,20.546,20.54438,20.51159,20.61632
Can Outer Diameter (mm),LH1T-344,2677,2024-02-06 08:28:35,21.008,21.00640,20.97424,21.08936
Can Max Denting (mm),LH1T-344,2677,2024-02-06 08:28:35,0.029,0.02497,0.01901,0.05957
Can Circularity (Dmin/Dmax) (%),LH1T-344,2677,2024-02-06 08:28:35,99.905,99.94327,99.70261,99.99704
Can Wall Thickness (mm),LH1T-344,2677,2024-02-06 08:28:35,0.231,0.23110,0.22851,0.23652
Can Inner Diameter (mm),LH1T-345,2678,2024-02-06 08:37:51,20.546,20.54213,20.51207,20.61662
Can Outer Diameter (mm),LH1T-345,2678,2024-02-06 08:37:51,21.007,21.00449,20.97261,21.08516
Can Max Denting (mm),LH1T-345,2678,2024-02-06 08:37:51,0.060,0.05844,0.03281,0.09212
Can Circularity (Dmin/Dmax) (%),LH1T-345,2678,2024-02-06 08:37:51,99.214,99.15668,98.90681,99.71449
Can Wall Thickness (mm),LH1T-345,2678,2024-02-06 08:37:51,0.231,0.23101,0.22787,0.23429
Can Inner Diameter (mm),LH1T-346,2679,2024-02-06 08:47:04,20.544,20.54165,20.51212,20.62068
Can Outer Diameter (mm),LH1T-346,2679,2024-02-06 08:47:04,21.005,21.00231,20.97269,21.09345
Can Max Denting (mm),LH1T-346,2679,2024-02-06 08:47:04,0.025,0.02491,0.01966,0.03646
Can Circularity (Dmin/Dmax) (%),LH1T-346,2679,2024-02-06 08:47:04,99.938,99.94590,99.80636,99.98782
Can Wall Thickness (mm),LH1T-346,2679,2024-02-06 08:47:04,0.230,0.23028,0.22760,0.23639
Can Inner Diameter (mm),LH1T-347,2680,2024-02-06 08:56:27,20.546,20.54270,20.51075,20.61190
Can Outer Diameter (mm),LH1T-347,2680,2024-02-06 08:56:27,21.007,21.00581,20.97158,21.08275
Can Max Denting (mm),LH1T-347,2680,2024-02-06 08:56:27,0.065,0.06495,0.03665,0.09259
Can Wall Thickness (mm),LH1T-347,2680,2024-02-06 08:56:27,0.231,0.23106,0.22796,0.23543
Can Circularity (Dmin/Dmax) (%),LH1T-347,2680,2024-02-06 08:56:27,99.172,99.12807,98.91935,99.67429
Can Max Denting (mm),LH1T-348,2681,2024-02-06 09:05:43,0.025,0.02472,0.01773,0.03468
Can Outer Diameter (mm),LH1T-348,2681,2024-02-06 09:05:43,21.010,21.00885,20.97468,21.08596
Can Inner Diameter (mm),LH1T-348,2681,2024-02-06 09:05:43,20.548,20.54610,20.51430,20.61310
Can Wall Thickness (mm),LH1T-348,2681,2024-02-06 09:05:43,0.231,0.23138,0.22832,0.23643
Can Circularity (Dmin/Dmax) (%),LH1T-348,2681,2024-02-06 09:05:43,99.893,99.89251,99.80591,99.98515
Can Inner Diameter (mm),LH1T-349,2682,2024-02-06 09:15:08,20.546,20.53949,20.51266,20.62076
Can Outer Diameter (mm),LH1T-349,2682,2024-02-06 09:15:08,21.010,21.00749,20.97432,21.08931
Can Max Denting (mm),LH1T-349,2682,2024-02-06 09:15:08,0.059,0.05635,0.03516,0.08595
Can Wall Thickness (mm),LH1T-349,2682,2024-02-06 09:15:08,0.232,0.23133,0.22760,0.23744
Can Circularity (Dmin/Dmax) (%),LH1T-349,2682,2024-02-06 09:15:08,99.047,98.97730,98.67116,99.69303
Can Inner Diameter (mm),LH1T-350,2683,2024-02-06 09:24:34,20.546,20.54211,20.51197,20.61231
Can Outer Diameter (mm),LH1T-350,2683,2024-02-06 09:24:34,21.008,21.00449,20.97268,21.08270
Can Max Denting (mm),LH1T-350,2683,2024-02-06 09:24:34,0.056,0.05745,0.02264,0.08232
Can Wall Thickness (mm),LH1T-350,2683,2024-02-06 09:24:34,0.231,0.23106,0.22814,0.23520
Can Circularity (Dmin/Dmax) (%),LH1T-350,2683,2024-02-06 09:24:34,99.214,99.16015,98.90081,99.76768
Can Inner Diameter (mm),LH1T-351,2684,2024-02-06 09:33:55,20.546,20.54217,20.51108,20.61791
Can Outer Diameter (mm),LH1T-351,2684,2024-02-06 09:33:55,21.008,21.00683,20.97471,21.08777
Can Max Denting (mm),LH1T-351,2684,2024-02-06 09:33:55,0.058,0.05810,0.03454,0.08430
Can Wall Thickness (mm),LH1T-351,2684,2024-02-06 09:33:55,0.231,0.23165,0.22778,0.23493
Can Circularity (Dmin/Dmax) (%),LH1T-351,2684,2024-02-06 09:33:55,99.116,99.04897,98.79708,99.70940
Can Inner Diameter (mm),LH1T-352,2685,2024-02-06 09:43:13,20.547,20.54309,20.51289,20.62215
Can Max Denting (mm),LH1T-352,2685,2024-02-06 09:43:13,0.063,0.06169,0.03535,0.08833
Can Outer Diameter (mm),LH1T-352,2685,2024-02-06 09:43:13,21.009,21.00603,20.97431,21.09386
Can Circularity (Dmin/Dmax) (%),LH1T-352,2685,2024-02-06 09:43:13,99.067,99.01684,98.72931,99.64938
Can Wall Thickness (mm),LH1T-352,2685,2024-02-06 09:43:13,0.231,0.23133,0.22823,0.23589
Can Max Denting (mm),LH1T-353,2686,2024-02-06 09:52:27,0.026,0.02475,0.01990,0.03891
Can Outer Diameter (mm),LH1T-353,2686,2024-02-06 09:52:27,21.008,21.00532,20.97566,21.10162
Can Inner Diameter (mm),LH1T-353,2686,2024-02-06 09:52:27,20.547,20.54494,20.51245,20.63057
Can Circularity (Dmin/Dmax) (%),LH1T-353,2686,2024-02-06 09:52:27,99.865,99.87273,99.73349,99.97876
Can Wall Thickness (mm),LH1T-353,2686,2024-02-06 09:52:27,0.231,0.23042,0.22782,0.23552
Can Inner Diameter (mm),LH1T-354,2687,2024-02-06 10:01:52,20.548,20.54337,20.51610,20.62201
Can Outer Diameter (mm),LH1T-354,2687,2024-02-06 10:01:52,21.009,21.00565,20.97780,21.09330
Can Max Denting (mm),LH1T-354,2687,2024-02-06 10:01:52,0.053,0.05168,0.02088,0.08842
Can Wall Thickness (mm),LH1T-354,2687,2024-02-06 10:01:52,0.231,0.23083,0.22723,0.23939
Can Circularity (Dmin/Dmax) (%),LH1T-354,2687,2024-02-06 10:01:52,99.286,99.23376,99.02128,99.75327
Can Inner Diameter (mm),LH1T-355,2688,2024-02-06 10:11:14,20.548,20.54421,20.51764,20.63543
Can Outer Diameter (mm),LH1T-355,2688,2024-02-06 10:11:14,21.010,21.00805,20.98081,21.10691
Can Max Denting (mm),LH1T-355,2688,2024-02-06 10:11:14,0.061,0.06041,0.02910,0.09969
Can Circularity (Dmin/Dmax) (%),LH1T-355,2688,2024-02-06 10:11:14,99.395,99.37003,99.12735,99.87405
Can Wall Thickness (mm),LH1T-355,2688,2024-02-06 10:11:14,0.231,0.23115,0.22755,0.23575
Can Inner Diameter (mm),LH1T-356,2689,2024-02-06 10:20:31,20.548,20.54428,20.51396,20.61994
Can Outer Diameter (mm),LH1T-356,2689,2024-02-06 10:20:31,21.009,21.00754,20.97608,21.09191
Can Max Denting (mm),LH1T-356,2689,2024-02-06 10:20:31,0.059,0.05657,0.03294,0.09351
Can Circularity (Dmin/Dmax) (%),LH1T-356,2689,2024-02-06 10:20:31,99.318,99.28260,99.08388,99.73180
Can Wall Thickness (mm),LH1T-356,2689,2024-02-06 10:20:31,0.231,0.23097,0.22746,0.23598
Can Inner Diameter (mm),LH1T-357,2690,2024-02-06 10:29:47,20.546,20.54259,20.51083,20.61419
Can Outer Diameter (mm),LH1T-357,2690,2024-02-06 10:29:47,21.008,21.00556,20.97362,21.08473
Can Max Denting (mm),LH1T-357,2690,2024-02-06 10:29:47,0.051,0.04961,0.02888,0.09106
Can Wall Thickness (mm),LH1T-357,2690,2024-02-06 10:29:47,0.231,0.23138,0.22741,0.23529
Can Circularity (Dmin/Dmax) (%),LH1T-357,2690,2024-02-06 10:29:47,98.935,98.87118,98.64628,99.64220
Can Outer Diameter (mm),LH1T-358,2691,2024-02-06 10:39:11,21.008,21.00533,20.97743,21.08495
Can Max Denting (mm),LH1T-358,2691,2024-02-06 10:39:11,0.049,0.05035,0.03169,0.07311
Can Circularity (Dmin/Dmax) (%),LH1T-358,2691,2024-02-06 10:39:11,99.283,99.21991,99.02330,99.74001
Can Inner Diameter (mm),LH1T-358,2691,2024-02-06 10:39:11,20.546,20.54237,20.51436,20.61464
Can Wall Thickness (mm),LH1T-358,2691,2024-02-06 10:39:11,0.231,0.23138,0.22778,0.23516
Can Inner Diameter (mm),LH1T-359,2692,2024-02-06 10:48:32,20.549,20.54385,20.51426,20.61765
Can Outer Diameter (mm),LH1T-359,2692,2024-02-06 10:48:32,21.010,21.00707,20.97356,21.08769
Can Max Denting (mm),LH1T-359,2692,2024-02-06 10:48:32,0.061,0.05973,0.03863,0.08932
Can Circularity (Dmin/Dmax) (%),LH1T-359,2692,2024-02-06 10:48:32,99.243,99.18763,98.91454,99.77708
Can Wall Thickness (mm),LH1T-359,2692,2024-02-06 10:48:32,0.231,0.23097,0.22782,0.23502
Can Inner Diameter (mm),LH1T-360,2693,2024-02-06 10:57:49,20.547,20.54298,20.51401,20.61966
Can Outer Diameter (mm),LH1T-360,2693,2024-02-06 10:57:49,21.009,21.00774,20.97402,21.08842
Can Max Denting (mm),LH1T-360,2693,2024-02-06 10:57:49,0.067,0.07119,0.03025,0.09355
Can Circularity (Dmin/Dmax) (%),LH1T-360,2693,2024-02-06 10:57:49,99.238,99.20366,98.96108,99.76293
Can Wall Thickness (mm),LH1T-360,2693,2024-02-06 10:57:49,0.231,0.23142,0.22801,0.23479
Can Inner Diameter (mm),LH1T-361,2694,2024-02-06 11:07:03,20.544,20.54066,20.51233,20.61933
Can Outer Diameter (mm),LH1T-361,2694,2024-02-06 11:07:03,21.007,21.00460,20.97473,21.09128
Can Max Denting (mm),LH1T-361,2694,2024-02-06 11:07:03,0.025,0.02527,0.01845,0.03361
Can Circularity (Dmin/Dmax) (%),LH1T-361,2694,2024-02-06 11:07:03,99.905,99.92210,99.78168,99.99515
Can Wall Thickness (mm),LH1T-361,2694,2024-02-06 11:07:03,0.231,0.23151,0.22773,0.23598
Can Inner Diameter (mm),LH1T-362,2695,2024-02-06 11:16:27,20.547,20.54327,20.51137,20.61961
Can Outer Diameter (mm),LH1T-362,2695,2024-02-06 11:16:27,21.008,21.00537,20.97538,21.08825
Can Max Denting (mm),LH1T-362,2695,2024-02-06 11:16:27,0.054,0.05495,0.02398,0.08507
Can Wall Thickness (mm),LH1T-362,2695,2024-02-06 11:16:27,0.231,0.23078,0.22805,0.23434
Can Circularity (Dmin/Dmax) (%),LH1T-362,2695,2024-02-06 11:16:27,99.198,99.11387,98.88555,99.71612
Can Inner Diameter (mm),LH1T-363,2696,2024-02-06 11:25:48,20.548,20.54337,20.51173,20.62893
Can Max Denting (mm),LH1T-363,2696,2024-02-06 11:25:48,0.057,0.05792,0.02620,0.09167
Can Wall Thickness (mm),LH1T-363,2696,2024-02-06 11:25:48,0.231,0.23106,0.22805,0.23493
Can Circularity (Dmin/Dmax) (%),LH1T-363,2696,2024-02-06 11:25:48,99.159,99.11979,98.87839,99.69716
Can Outer Diameter (mm),LH1T-363,2696,2024-02-06 11:25:48,21.010,21.00723,20.97367,21.09878
Can Inner Diameter (mm),LH1T-364,2697,2024-02-06 11:35:05,20.549,20.54452,20.51629,20.61070
Can Outer Diameter (mm),LH1T-364,2697,2024-02-06 11:35:05,21.011,21.00790,20.97733,21.08073
Can Max Denting (mm),LH1T-364,2697,2024-02-06 11:35:05,0.058,0.05852,0.02176,0.10189
Can Circularity (Dmin/Dmax) (%),LH1T-364,2697,2024-02-06 11:35:05,99.191,99.11013,98.84826,99.83505
Can Wall Thickness (mm),LH1T-364,2697,2024-02-06 11:35:05,0.231,0.23110,0.22769,0.23502
Can Inner Diameter (mm),LH1T-365,2698,2024-02-06 12:06:37,20.548,20.54444,20.51492,20.61926
Can Outer Diameter (mm),LH1T-365,2698,2024-02-06 12:06:37,21.009,21.00676,20.97649,21.08829
Can Max Denting (mm),LH1T-365,2698,2024-02-06 12:06:37,0.060,0.06063,0.02366,0.09267
Can Circularity (Dmin/Dmax) (%),LH1T-365,2698,2024-02-06 12:06:37,99.205,99.17219,98.94796,99.71127
Can Wall Thickness (mm),LH1T-365,2698,2024-02-06 12:06:37,0.231,0.23097,0.22773,0.23452
